assists,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,103,True,True,0,0,1.0,0.1,223434.0,,,0.0,0.0,-1,1.0,40.5,308.0,94.0,,,0.0,2.0,0.0,0.0,0.0,0.23,0.02,0.28,0.02,0.05,15.26,1.53,0.0,Igor Julio,0.4,340.0,113.0,16.0,1.6,0.0,22.7,306.0,97.0,128.0,False,182.2,230.0,88.0,900,Hamstring injury - Expected back 01 Jun,2025-01-04T22:00:07.109334Z,44.0,494.0,95.0,0.0,0.0,,0,,223434.jpg,1.4,351.0,119.0,0.0,30.0,False,0.0,0.0,dos Santos de Paulo,0.1,456.0,163.0,False,,9.0,0.9,i,5,36.0,2023-07-26,4.0,400.0,142.0,17.0,13154.0,24.0,18471.0,535.0,0.1,3.9,Igor,4.0
5,15,312,True,True,100,75,5.0,0.4,475168.0,,,-1.0,1.0,1,-1.0,253.4,88.0,4.0,,,2.0,4.0,4.6,3.4,1.0,1.92,0.15,5.7,0.46,3.78,14.29,1.15,0.31,João Pedro,4.6,39.0,8.0,12.0,0.97,5.0,97.3,61.0,16.0,129.0,False,337.2,101.0,14.0,1115,,2025-01-09T16:30:08.389436Z,56.0,101.0,28.0,0.0,0.0,1.0,0,,475168.jpg,5.1,12.0,6.0,0.0,30.0,False,0.0,0.0,Junqueira de Jesus,15.2,25.0,6.0,False,,13.0,1.05,a,5,36.0,2023-06-14,383.0,41.0,17.0,76.0,4658978.0,33090.0,4901221.0,147428.0,0.8,13.6,João Pedro,2.0
0,0,0,False,True,0,0,0.0,0.0,484658.0,,,0.0,0.0,0,0.0,0.0,624.0,261.0,,,0.0,3.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kacper,0.0,582.0,226.0,0.0,0.0,0.0,0.0,630.0,259.0,130.0,False,0.0,631.0,260.0,0,Permanent transfer to Gaziantep FK,2024-07-22T09:03:00.342050Z,45.0,401.0,247.0,0.0,0.0,,0,,484658.jpg,0.0,637.0,263.0,0.0,,False,0.0,0.0,Kozłowski,0.0,725.0,323.0,False,,0.0,0.0,u,5,36.0,,0.0,608.0,255.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,Kozlowski,0.0
2,1,55,True,True,100,75,0.0,0.0,232792.0,,,0.0,0.0,-1,1.0,48.3,298.0,89.0,,,1.0,2.0,1.6,1.2,0.0,0.21,0.05,0.46,0.11,0.25,6.58,1.71,0.06,Tariq,1.6,202.0,70.0,11.0,2.85,2.0,21.8,311.0,100.0,131.0,False,138.6,266.0,99.0,347,,2025-01-12T22:30:08.674166Z,44.0,502.0,99.0,0.0,0.0,,0,,232792.jpg,3.4,91.0,22.0,0.0,81.0,False,0.0,0.0,Lamptey,0.4,283.0,108.0,False,,4.0,1.04,a,5,36.0,2020-01-31,31.0,299.0,97.0,24.0,67163.0,287.0,56951.0,3849.0,0.4,5.5,Lamptey,0.0
0,0,4,True,True,100,100,0.0,0.0,109345.0,,,0.0,0.0,0,0.0,0.0,723.0,323.0,,,0.0,3.0,0.2,0.2,0.0,0.00,0.0,0.07,3.15,0.07,0.0,0.0,3.15,Solly,0.2,395.0,189.0,0.0,0.0,0.0,0.5,484.0,226.0,132.0,False,1.0,490.0,228.0,2,,2024-07-17T13:30:04.993410Z,65.0,41.0,22.0,0.0,0.0,,0,,109345.jpg,1.0,470.0,223.0,0.0,241.0,False,0.0,0.0,March,0.0,593.0,245.0,False,,0.0,0.0,a,5,36.0,2012-07-01,4.0,407.0,215.0,1.0,3319.0,276.0,2262.0,426.0,0.0,0.2,March,0.0
0,0,0,False,True,0,0,0.0,0.0,550141.0,,,0.0,0.0,0,0.0,0.0,657.0,286.0,,,0.0,3.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adrian,0.0,617.0,254.0,0.0,0.0,0.0,0.0,662.0,285.0,133.0,False,0.0,663.0,286.0,0,Has joined Vitesse Arnhem on loan for the rest of the season,2024-08-29T11:08:43.963582Z,45.0,447.0,281.0,0.0,0.0,,0,,550141.jpg,0.0,668.0,288.0,0.0,,False,0.0,0.0,Mazilu,0.0,648.0,281.0,False,,0.0,0.0,u,5,36.0,,0.0,644.0,281.0,0.0,720.0,0.0,4033.0,7.0,0.0,0.0,Mazilu,0.0
0,0,24,True,True,0,0,1.0,0.53,15157.0,,,0.0,0.0,0,0.0,66.3,267.0,165.0,,,0.0,3.0,0.0,0.0,0.0,0.15,0.08,0.31,0.17,0.16,1.98,1.05,0.09,James,0.0,678.0,294.0,1.0,0.53,0.0,10.7,372.0,181.0,134.0,False,28.6,401.0,185.0,169,Hamstring injury - Unknown return date,2024-08-31T21:00:04.655035Z,50.0,186.0,115.0,0.0,0.0,,0,,15157.jpg,1.7,314.0,142.0,0.0,241.0,False,0.0,0.0,Milner,0.0,547.0,215.0,False,,3.0,1.6,i,5,36.0,2023-07-01,12.0,362.0,193.0,5.0,4650.0,5.0,10528.0,26.0,0.0,1.0,Milner,1.0
2,0,125,True,True,100,75,1.0,0.14,592031.0,5.0,,0.0,0.0,-5,5.0,179.8,134.0,94.0,,,0.0,3.0,0.8,0.6,1.0,1.81,0.25,3.33,0.46,1.52,9.08,1.24,0.21,Yankuba,0.8,291.0,144.0,10.0,1.37,2.0,50.3,185.0,98.0,135.0,False,143.4,264.0,114.0,657,,2025-01-12T22:30:08.694313Z,50.0,234.0,149.0,0.0,0.0,,0,,592031.jpg,2.2,231.0,103.0,0.0,78.0,False,0.0,0.0,Minteh,0.3,288.0,91.0,False,,6.0,0.82,a,5,36.0,2024-07-01,178.0,115.0,76.0,35.0,258970.0,77.0,358925.0,927.0,0.2,7.0,Minteh,3.0
3,8,323,True,True,100,100,4.0,0.22,451340.0,,,-1.0,1.0,-2,2.0,436.1,33.0,27.0,,,1.0,3.0,3.4,3.4,10.0,3.05,0.17,7.28,0.4,4.23,25.57,1.38,0.23,Mitoma,3.4,82.0,40.0,24.0,1.3,4.0,132.3,20.0,15.0,136.0,False,359.0,83.0,26.0,1662,,2024-12-03T12:30:08.039613Z,63.0,56.0,33.0,0.0,0.0,,0,,451340.jpg,3.8,62.0,26.0,0.0,108.0,False,0.0,0.0,Kaoru,5.0,74.0,23.0,False,,18.0,0.97,a,5,36.0,2021-08-09,528.0,20.0,11.0,80.0,1956931.0,7569.0,1843861.0,27035.0,0.5,12.7,Mitoma,0.0
0,0,17,True,True,,,0.0,0.0,243505.0,,,0.0,0.0,-1,1.0,36.0,319.0,183.0,,,0.0,3.0,0.4,0.4,1.0,0.53,5.3,0.53,5.3,0.0,0.26,2.6,0.0,Jakub,0.4,341.0,166.0,0.0,0.0,0.0,5.4,416.0,199.0,137.0,False,15.8,435.0,201.0,9,,,44.0,505.0,302.0,0.0,0.0,,0,,243505.jpg,1.0,427.0,192.0,0.0,172.0,False,0.0,0.0,Moder,0.6,240.0,75.0,False,,0.0,0.0,a,5,36.0,2020-10-05,2.0,419.0,218.0,4.0,173183.0,295.0,151461.0,2314.0,0.1,0.9,Moder,0.0
0,0,0,False,True,0,0,0.0,0.0,574402.0,,,0.0,0.0,0,0.0,0.0,664.0,60.0,,,0.0,4.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mark,0.0,624.0,57.0,0.0,0.0,0.0,0.0,669.0,60.0,138.0,False,0.0,670.0,60.0,0,Season long to Portsmouth,2024-08-30T10:16:16.061223Z,45.0,454.0,74.0,0.0,0.0,,0,,574402.jpg,0.0,674.0,62.0,0.0,,False,0.0,0.0,O’Mahony,0.2,343.0,55.0,False,,0.0,0.0,u,5,36.0,,0.0,651.0,60.0,0.0,31158.0,0.0,71609.0,241.0,0.0,0.0,O’Mahony,0.0
0,0,0,False,True,0,0,0.0,0.0,445548.0,,,0.0,0.0,0,0.0,0.0,509.0,188.0,,,0.0,2.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Odeluga,0.0,443.0,158.0,0.0,0.0,0.0,0.0,530.0,191.0,139.0,False,0.0,531.0,191.0,0,Loaned to Blackpool,2024-08-31T06:26:46.238644Z,40.0,636.0,177.0,0.0,0.0,,0,,445548.jpg,0.0,535.0,189.0,0.0,,False,0.0,0.0,Offiah,0.1,504.0,182.0,False,,0.0,0.0,u,5,36.0,,0.0,473.0,174.0,0.0,2639.0,0.0,13291.0,41.0,0.0,0.0,Offiah,0.0
0,0,0,True,True,,,0.0,0.0,491598.0,,,0.0,0.0,-1,1.0,0.0,586.0,236.0,,,0.0,3.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron,0.0,538.0,197.0,0.0,0.0,0.0,0.0,593.0,234.0,140.0,False,0.0,594.0,235.0,0,,,44.0,515.0,305.0,0.0,0.0,,0,,491598.jpg,0.0,600.0,238.0,0.0,13.0,False,0.0,0.0,Peupion,0.1,486.0,180.0,False,,0.0,0.0,a,5,36.0,2022-08-23,0.0,566.0,228.0,0.0,9756.0,98.0,9895.0,255.0,0.0,0.0,Peupion,0.0
0,0,3,False,True,0,0,0.0,0.0,441192.0,,,0.0,0.0,-1,1.0,0.8,448.0,225.0,,,0.0,3.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeremy,0.0,669.0,287.0,0.0,0.0,0.0,0.1,494.0,230.0,141.0,False,0.2,494.0,230.0,8,Loaned to Burnley,2024-08-31T06:27:42.007071Z,49.0,268.0,175.0,0.0,0.0,,0,,441192.jpg,1.0,456.0,213.0,0.0,,False,0.0,0.0,Sarmiento Morante,0.0,660.0,286.0,False,,0.0,0.0,u,5,36.0,,0.0,683.0,302.0,1.0,354.0,0.0,2933.0,4.0,0.0,0.2,Sarmiento,0.0
0,1,46,True,True,,,1.0,0.5,49262.0,,,0.0,0.0,-4,4.0,0.0,557.0,49.0,,,0.0,1.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.88,0.94,0.0,Jason,0.0,496.0,59.0,1.0,0.5,0.0,4.1,428.0,34.0,142.0,False,40.4,385.0,34.0,180,,,41.0,595.0,39.0,0.0,0.0,,0,,49262.jpg,4.5,29.0,4.0,0.0,241.0,False,3.0,1.5,Steele,1.0,206.0,29.0,False,,2.0,1.0,a,5,36.0,2018-07-01,0.0,527.0,37.0,9.0,296775.0,465.0,319440.0,2161.0,0.0,2.2,Steele,0.0
0,0,0,False,True,0,0,0.0,0.0,450434.0,,,0.0,0.0,0,0.0,0.0,717.0,77.0,,,0.0,4.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deniz,0.0,710.0,75.0,0.0,0.0,0.0,0.0,719.0,77.0,143.0,False,0.0,719.0,77.0,0,Transferred to Stuttgart,2024-08-10T12:18:55.962223Z,55.0,114.0,33.0,0.0,0.0,,0,,450434.jpg,0.0,719.0,77.0,0.0,,False,0.0,0.0,Undav,0.0,690.0,80.0,False,,0.0,0.0,u,5,36.0,,0.0,717.0,77.0,0.0,0.0,0.0,1455.0,2.0,0.0,0.0,Undav,0.0
1,4,250,True,True,100,100,4.0,0.22,469142.0,,,0.0,0.0,0,0.0,164.0,149.0,31.0,,,1.0,2.0,4.2,4.2,7.0,0.88,0.05,1.63,0.09,0.75,23.22,1.3,0.04,Jan Paul,4.2,49.0,12.0,21.0,1.17,0.0,64.2,130.0,29.0,144.0,False,394.8,61.0,21.0,1610,,2024-09-29T22:30:06.452903Z,45.0,397.0,70.0,0.0,0.0,,0,,469142.jpg,2.6,170.0,52.0,0.0,152.0,False,0.0,0.0,van Hecke,0.9,215.0,84.0,False,,18.0,1.01,a,5,36.0,2020-09-10,83.0,214.0,54.0,50.0,202840.0,2882.0,156168.0,4632.0,0.9,11.1,Van Hecke,4.0
0,7,225,True,True,100,100,5.0,0.35,111478.0,,,0.0,0.0,-1,1.0,98.3,217.0,53.0,,,1.0,2.0,3.0,3.0,5.0,1.15,0.08,1.28,0.09,0.13,17.5,1.22,0.01,Joël,3.0,92.0,26.0,14.0,0.98,0.0,32.9,253.0,79.0,145.0,False,208.6,204.0,78.0,1289,,2024-11-30T01:00:07.662889Z,44.0,478.0,82.0,0.0,0.0,,0,,111478.jpg,3.3,101.0,25.0,0.0,152.0,False,0.0,0.0,Veltman,1.8,144.0,59.0,False,,15.0,1.05,a,5,36.0,2020-07-29,21.0,328.0,111.0,49.0,621423.0,1156.0,563002.0,5648.0,0.7,11.1,Veltman,4.0
0,4,233,True,True,100,100,4.0,0.21,489639.0,,,0.0,0.0,0,0.0,0.0,627.0,68.0,,,1.0,1.0,4.6,4.6,7.0,0.00,0.0,0.0,0.0,0.0,28.85,1.52,0.0,Bart,4.6,38.0,4.0,28.0,1.47,0.0,50.9,180.0,9.0,146.0,False,508.2,22.0,8.0,1710,,2024-08-12T14:30:04.523944Z,45.0,405.0,18.0,0.0,0.0,,0,,489639.jpg,3.1,119.0,17.0,0.0,152.0,False,56.0,2.95,Verbruggen,3.0,110.0,17.0,False,,19.0,1.0,a,5,36.0,2023-07-03,0.0,612.0,62.0,59.0,568183.0,8049.0,323901.0,15813.0,1.0,13.1,Verbruggen,2.0
0,0,40,True,True,100,100,1.0,0.55,110735.0,,,0.0,0.0,-2,2.0,4.4,420.0,148.0,,,0.0,2.0,1.4,1.4,6.0,0.05,0.03,0.07,0.04,0.02,4.41,2.42,0.01,Adam,1.4,220.0,72.0,4.0,2.2,0.0,6.8,399.0,132.0,147.0,False,45.2,380.0,133.0,164,,2024-12-23T14:30:07.986462Z,43.0,545.0,115.0,0.0,0.0,,0,,110735.jpg,1.6,323.0,109.0,0.0,241.0,False,0.0,0.0,Webster,0.1,494.0,179.0,False,,3.0,1.65,a,5,36.0,2019-08-03,19.0,335.0,113.0,8.0,3780.0,333.0,10913.0,94.0,0.3,1.9,Webster,0.0
2,13,250,True,True,100,100,5.0,0.4,50175.0,,,0.0,0.0,0,0.0,174.1,139.0,15.0,1.0,,1.0,4.0,0.2,0.2,1.0,0.44,0.04,6.01,0.49,5.57,20.73,1.66,0.45,Danny,0.2,393.0,43.0,16.0,1.28,6.0,83.9,82.0,18.0,148.0,False,293.0,133.0,18.0,1123,,2024-12-16T09:30:06.558564Z,55.0,102.0,29.0,0.0,0.0,3.0,0,,50175.jpg,4.7,21.0,9.0,0.0,241.0,False,0.0,0.0,Welbeck,5.9,64.0,14.0,False,,13.0,1.04,a,5,36.0,2020-10-18,372.0,45.0,19.0,70.0,3718991.0,6858.0,3519663.0,17484.0,0.0,12.7,Welbeck,1.0
2,3,104,True,True,50,50,1.0,0.19,467779.0,,,0.0,0.0,-3,3.0,80.3,245.0,155.0,,,0.0,3.0,0.9,0.9,0.0,0.18,0.03,0.68,0.13,0.5,9.7,1.88,0.1,Mats,1.8,190.0,85.0,12.0,2.33,1.0,27.8,282.0,142.0,149.0,False,144.0,262.0,112.0,464,Thigh injury - 50% chance of playing,2024-12-21T22:00:08.030972Z,47.0,334.0,217.0,0.0,0.0,,0,,467779.jpg,2.2,221.0,94.0,0.0,152.0,False,0.0,0.0,Wieffer,0.1,491.0,183.0,False,,4.0,0.78,d,5,36.0,2024-07-06,57.0,256.0,143.0,28.0,16129.0,27.0,20214.0,291.0,0.4,6.0,Wieffer,2.0
0,0,43,True,True,100,100,1.0,0.28,513433.0,,,0.0,0.0,-1,1.0,115.8,200.0,127.0,,,0.0,3.0,1.4,1.4,0.0,0.49,0.14,0.76,0.22,0.27,5.49,1.56,0.08,Brajan,1.4,236.0,113.0,8.0,2.27,0.0,25.4,292.0,147.0,595.0,False,50.4,371.0,173.0,317,,2024-11-30T01:00:08.395710Z,54.0,139.0,84.0,0.0,0.0,,0,,513433.jpg,1.3,370.0,175.0,0.0,80.0,False,0.0,0.0,Gruda,0.0,591.0,243.0,False,,4.0,1.14,a,5,36.0,2024-08-14,88.0,206.0,120.0,13.0,1671.0,24.0,4098.0,68.0,0.3,2.4,Gruda,0.0
0,0,167,True,True,100,100,5.0,0.41,509416.0,3.0,,0.0,0.0,0,0.0,283.5,76.0,60.0,,,0.0,3.0,1.6,1.6,3.0,1.23,0.1,2.55,0.21,1.32,16.69,1.37,0.11,Yasin,1.6,211.0,100.0,13.0,1.06,0.0,61.2,137.0,82.0,600.0,False,176.2,234.0,100.0,1100,,2024-12-03T12:30:09.025260Z,50.0,227.0,143.0,0.0,0.0,,0,,509416.jpg,1.8,299.0,135.0,0.0,206.0,False,0.0,0.0,Ayari,0.0,561.0,225.0,False,,12.0,0.98,a,5,36.0,2023-01-30,153.0,127.0,84.0,32.0,5105.0,57.0,4911.0,110.0,0.3,6.4,Ayari,3.0
0,0,0,False,True,0,0,0.0,0.0,513834.0,,,0.0,0.0,0,0.0,0.0,707.0,314.0,,,0.0,3.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew,0.0,690.0,303.0,0.0,0.0,0.0,0.0,710.0,315.0,601.0,False,0.0,710.0,315.0,0,Loaned to Stoke City,2024-08-20T12:19:09.002604Z,50.0,228.0,144.0,0.0,0.0,,0,,513834.jpg,0.0,710.0,315.0,0.0,,False,0.0,0.0,Moran,0.0,705.0,311.0,False,,0.0,0.0,u,5,36.0,,0.0,702.0,312.0,0.0,24.0,0.0,518.0,0.0,0.0,0.0,Moran,0.0
0,0,0,False,True,0,0,0.0,0.0,472739.0,,,0.0,0.0,0,0.0,0.0,517.0,45.0,,,0.0,1.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carl,0.0,451.0,55.0,0.0,0.0,0.0,0.0,538.0,65.0,615.0,False,0.0,539.0,65.0,0,Loaned to Hull City,2024-08-31T06:28:38.039682Z,40.0,644.0,60.0,0.0,0.0,,0,,472739.jpg,0.0,543.0,65.0,0.0,,False,0.0,0.0,Rushworth,0.0,541.0,68.0,False,,0.0,0.0,u,5,36.0,,0.0,481.0,32.0,0.0,6698.0,0.0,7591.0,67.0,0.0,0.0,Rushworth,0.0
4,1,182,True,True,100,75,4.0,0.33,463067.0,,,-1.0,1.0,-4,4.0,190.5,129.0,89.0,,,1.0,3.0,2.2,1.7,6.0,1.20,0.1,4.14,0.34,2.94,19.84,1.61,0.24,Georginio,2.2,157.0,71.0,18.0,1.46,3.0,66.5,121.0,74.0,618.0,False,215.2,196.0,80.0,1106,,2025-01-12T22:30:09.270999Z,51.0,184.0,113.0,0.0,0.0,,0,,463067.jpg,3.1,124.0,55.0,0.0,73.0,False,0.0,0.0,Rutter,0.5,257.0,79.0,False,,13.0,1.06,a,5,36.0,2024-08-19,271.0,65.0,42.0,63.0,315797.0,1033.0,275606.0,4874.0,0.4,12.4,Georginio,2.0
0,0,59,True,True,0,0,2.0,0.47,231416.0,,,0.0,0.0,0,0.0,83.7,240.0,62.0,,,0.0,2.0,0.0,0.0,0.0,0.31,0.07,0.75,0.17,0.44,9.44,2.21,0.1,Ferdi,0.0,561.0,233.0,8.0,1.87,1.0,24.0,298.0,93.0,628.0,False,116.4,290.0,107.0,385,Toe Injury - Unknown return date,2024-11-10T01:30:09.967684Z,45.0,373.0,64.0,0.0,0.0,,0,,231416.jpg,3.2,111.0,29.0,0.0,219.0,False,0.0,0.0,Kadioglu,0.1,433.0,155.0,False,,5.0,1.17,i,5,36.0,2024-08-27,40.0,279.0,84.0,19.0,73733.0,18.0,68914.0,656.0,0.0,4.2,F.Kadıoğlu,1.0
1,2,101,True,True,100,100,2.0,0.44,219249.0,1.0,,0.0,0.0,0,0.0,143.2,170.0,114.0,,,0.0,3.0,2.2,2.2,6.0,1.19,0.26,2.25,0.49,1.06,5.38,1.18,0.23,Matt,2.2,159.0,72.0,7.0,1.53,1.0,34.4,246.0,125.0,629.0,False,100.0,314.0,145.0,411,,2024-12-16T09:30:07.550940Z,55.0,109.0,67.0,1.0,0.0,,0,,219249.jpg,2.4,206.0,87.0,0.0,58.0,False,0.0,0.0,O'Riley,0.0,525.0,202.0,False,,5.0,1.09,a,5,36.0,2024-08-26,100.0,192.0,114.0,22.0,16924.0,195.0,13708.0,359.0,0.4,4.0,O'Riley,1.0
0,0,0,False,True,0,,0.0,0.0,447720.0,,,0.0,0.0,0,0.0,0.0,510.0,189.0,,,0.0,2.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Imari,0.0,444.0,159.0,0.0,0.0,0.0,0.0,531.0,192.0,663.0,False,0.0,532.0,192.0,0,Loaned to Dundee,2025-01-17T12:29:48.647053Z,40.0,637.0,178.0,0.0,0.0,,0,,447720.jpg,0.0,536.0,190.0,0.0,241.0,False,0.0,0.0,Samuels,0.0,540.0,192.0,False,,0.0,0.0,u,5,36.0,2023-05-17,0.0,474.0,175.0,0.0,5264.0,51.0,3899.0,165.0,0.0,0.0,Samuels,0.0
0,0,0,True,True,,,0.0,0.0,565858.0,,,0.0,0.0,-1,1.0,0.0,483.0,26.0,,,0.0,1.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Killian,0.0,417.0,38.0,0.0,0.0,0.0,0.0,508.0,50.0,668.0,False,0.0,509.0,50.0,0,,,39.0,723.0,75.0,0.0,0.0,,0,,565858.jpg,0.0,514.0,50.0,0.0,104.0,False,0.0,0.0,Cahill,1.3,186.0,27.0,False,,0.0,0.0,a,5,36.0,2024-08-24,0.0,444.0,13.0,0.0,175776.0,837.0,52829.0,2714.0,0.0,0.0,Cahill,0.0
0,0,0,True,True,,,0.0,0.0,539721.0,,,0.0,0.0,0,0.0,0.0,534.0,206.0,,,0.0,2.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruairi,0.0,473.0,181.0,0.0,0.0,0.0,0.0,554.0,208.0,681.0,False,0.0,555.0,208.0,0,,,40.0,668.0,202.0,0.0,0.0,,0,,539721.jpg,0.0,561.0,208.0,0.0,242.0,False,0.0,0.0,McConville,0.0,632.0,217.0,False,,0.0,0.0,a,5,36.0,2024-11-22,0.0,502.0,196.0,0.0,1136.0,61.0,745.0,45.0,0.0,0.0,McConville,0.0
0,0,0,True,True,,,0.0,0.0,589100.0,,,0.0,0.0,0,0.0,0.0,545.0,217.0,,,0.0,2.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacob,0.0,484.0,192.0,0.0,0.0,0.0,0.0,565.0,219.0,685.0,False,0.0,566.0,219.0,0,,,40.0,681.0,215.0,0.0,0.0,,0,,589100.jpg,0.0,572.0,219.0,0.0,241.0,False,0.0,0.0,Slater,0.0,641.0,219.0,False,,0.0,0.0,a,5,36.0,2024-11-28,0.0,513.0,207.0,0.0,1036.0,62.0,715.0,60.0,0.0,0.0,Slater,0.0
0,0,0,True,True,100,100,0.0,0.0,514254.0,,,0.0,0.0,0,0.0,0.0,718.0,320.0,,,0.0,3.0,2.1,2.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diego,0.0,711.0,316.0,0.0,0.0,0.0,0.0,720.0,321.0,714.0,False,0.0,720.0,321.0,0,,2025-01-09T16:30:09.168224Z,55.0,119.0,74.0,0.0,0.0,,0,,514254.jpg,0.0,720.0,321.0,0.0,168.0,False,0.0,0.0,Gómez,0.0,709.0,313.0,False,,0.0,0.0,a,5,36.0,2025-01-01,0.0,718.0,320.0,0.0,214.0,101.0,68.0,41.0,0.0,0.0,Gómez,0.0
0,0,0,False,True,0,0,0.0,0.0,532605.0,,,0.0,0.0,0,0.0,0.0,649.0,279.0,,,0.0,3.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrey,0.0,609.0,247.0,0.0,0.0,0.0,0.0,654.0,278.0,150.0,False,0.0,655.0,279.0,0,Has joined Strasbourg on a season-long loan,2024-08-05T10:16:34.176364Z,45.0,439.0,274.0,0.0,0.0,,0,,532605.jpg,0.0,660.0,281.0,0.0,,False,0.0,0.0,Nascimento dos Santos,0.0,702.0,308.0,False,,0.0,0.0,u,6,8.0,,0.0,636.0,274.0,0.0,0.0,0.0,611.0,5.0,0.0,0.0,Andrey Santos,0.0
0,0,0,False,True,0,0,0.0,0.0,518620.0,,,0.0,0.0,0,0.0,0.0,642.0,273.0,,,0.0,3.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ângelo Gabriel,0.0,602.0,241.0,0.0,0.0,0.0,0.0,646.0,271.0,151.0,False,0.0,647.0,272.0,0,Transferred to Al-Nassr,2024-09-05T10:38:18.297070Z,45.0,430.0,267.0,0.0,0.0,,0,,518620.jpg,0.0,653.0,275.0,0.0,,False,0.0,0.0,Borges Damaceno,0.1,434.0,155.0,False,,0.0,0.0,u,6,8.0,,0.0,628.0,267.0,0.0,5940.0,0.0,29527.0,112.0,0.0,0.0,Ângelo,0.0
0,0,22,True,True,0,0,0.0,0.0,242880.0,,,0.0,0.0,-2,2.0,8.8,408.0,138.0,,,0.0,2.0,0.0,0.0,0.0,0.06,0.02,0.06,0.02,0.0,4.63,1.69,0.0,Benoît,0.0,515.0,213.0,4.0,1.46,0.0,5.7,415.0,141.0,153.0,False,48.2,375.0,132.0,247,Unknown - Expected back 14 Feb,2024-12-16T10:30:07.655172Z,43.0,564.0,130.0,0.0,0.0,,0,,242880.jpg,1.2,375.0,126.0,0.0,73.0,False,0.0,0.0,Badiashile,0.1,457.0,164.0,False,,2.0,0.73,i,6,8.0,2023-01-05,0.0,547.0,225.0,5.0,11961.0,12.0,20613.0,175.0,0.0,1.2,B.Badiashile,0.0
0,0,0,True,True,,,0.0,0.0,482158.0,,,0.0,0.0,-1,1.0,0.0,479.0,24.0,,,0.0,1.0,0.5,0.5,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,0.0,412.0,37.0,0.0,0.0,0.0,0.0,505.0,49.0,154.0,False,0.0,506.0,49.0,0,,,39.0,717.0,73.0,0.0,0.0,,0,,482158.jpg,0.0,512.0,49.0,0.0,72.0,False,0.0,0.0,Bergström,0.3,317.0,49.0,False,,0.0,0.0,a,6,8.0,2021-07-27,0.0,439.0,11.0,0.0,20986.0,373.0,21047.0,580.0,0.0,0.0,Bergström,0.0
